Specimen_Number,Specimen_Letter,Measurement_Type,Measurement_(mm),Locality_Num,Pit,Level_mean,Level_min,Level_max,Drawer,Higher_Classification,Family,MS_classification,Element,NISP,Details,Notes,Quadrant,GMM?,TeethCorrosion
28505,NA,Parietal_GW,5.861,41229,1E,162.5,160,165,2D6,lizard,Crotaphytidae,NA,parietal,1,NA,holes in table,100,NA,NA
28505,NA,Parietal_GL,4.407,41229,1E,162.5,160,165,2D6,lizard,Crotaphytidae,NA,parietal,1,NA,holes in table,100,NA,NA
28522,NA,Dentary_LDR,8.024,41229,1A,167.5,165,170,2D7,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,NA,crown
28524,NA,Dentary_LDR,7.015,41229,1A,167.5,165,170,2D7,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid,  eroded tooth crowns",100,NA,crown
28525,NA,Dentary_LDR,4.419,41229,1A,167.5,165,170,2D7,lizard,Scincidae,Scincinae,dentary,1,1L,"unicuspid, striated crowns",75,NA,crown
28535,NA,Dentary_LDR,6.771,41229,1B,167.5,165,170,2D7,lizard,Phrynosomatidae,NA,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",100,NA,crown
28536,NA,Dentary_LDR,5.261,41229,1B,167.5,165,170,2D7,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,NA,crown
28537,NA,Frontal_GL,4.991,41229,1B,167.5,165,170,2D7,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28537,NA,Frontal_PW,5.284,41229,1B,167.5,165,170,2D7,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28537,NA,Frontal_SW,1.049,41229,1B,167.5,165,170,2D7,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28540,NA,Dentary_LDR,8.56,41229,1E,167.5,165,170,2D7,lizard,Scincidae,Scincinae,dentary,1,1R,"unicuspid, striated crowns",75,NA,crown
28542,NA,Frontal_GL,8.409,41229,1E,167.5,165,170,2D7,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28542,NA,Frontal_SW,1.487,41229,1E,167.5,165,170,2D7,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28553,NA,Dentary_LDR,7.185,41229,1E,172.5,165,180,2D9,lizard,Anguidae,Ophisaurus,dentary,1,1L,"unicuspid, recurved teeth, su pr.",100,NA,none
28554,NA,Dentary_LDR,6.995,41229,1E,172.5,165,180,2D9,lizard,Phrynosomatidae,NA,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",100,NA,crown
28555,NA,Dentary_LDR,6.74,41229,1E,172.5,165,180,2D9,lizard,Phrynosomatidae,NA,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",75,NA,crown
28556,NA,Dentary_LDR,8.715,41229,1E,172.5,165,180,2D9,lizard,Scincidae,Scincinae,dentary,1,1R,"unicuspid, striated crowns",75,NA,none
28559,NA,Dentary_LDR,11.652,41229,1E,172.5,165,180,2D9,lizard,Crotaphytidae,NA,dentary,1,1L,"wide teeth, tricuspid",75,NA,shaft
28560,NA,Dentary_LDR,6.171,41229,1E,172.5,165,180,2D9,lizard,Scincidae,Scincinae,dentary,1,1L,unicuspid,75,NA,crown
28562,NA,Dentary_LDR,7.259,41229,1E,172.5,165,180,2D9,lizard,Scincidae,Scincinae,dentary,1,1R,"unicuspid, striated crowns",75,NA,shaft
28563,NA,Dentary_LDR,7.375,41229,1E,172.5,165,180,2D9,lizard,Phrynosomatidae,NA,dentary,1,1R,"unicuspid, striated crowns",75,NA,none
28565,NA,Frontal_SW,1.607,41229,1E,172.5,165,180,2D9,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28565,NA,Frontal_GL,4.726,41229,1E,172.5,165,180,2D9,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28566,NA,Frontal_PW,4.489,41229,1E,172.5,165,180,2D9,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28566,NA,Frontal_SW,1.279,41229,1E,172.5,165,180,2D9,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28569,NA,Maxilla_LDR,6.805,41229,1E,172.5,165,180,2D9,lizard,Phrynosomatidae,NA,maxilla,1,1L,"tricuspid, some missing tooth crowns",100,NA,shaft
28570,NA,Maxilla_LDR,6.241,41229,1E,172.5,165,180,2D9,lizard,Phrynosomatidae,NA,maxilla,1,1R,tricuspid,100,Yes,none
28576,NA,Frontal_PW,5.274,41229,East of 1,192.5,165,220,2D7,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28581,NA,Maxilla_LDR,5.309,41229,1E,172.5,165,180,2D9,lizard,Anguidae,Ophisaurus,maxilla,1,1L,"unicuspid,eroded tooth crowns and shafts and bone",75,NA,shaft
28584,NA,Dentary_LDR,7.74,41229,1E,172.5,170,175,2D8,lizard,Anguidae,Ophisaurus,dentary,1,1L,"unicuspid, recurved teeth, small su pr., extra angular process",100,NA,none
28585,NA,Dentary_LDR,7.436,41229,1E,172.5,170,175,2D8,lizard,Phrynosomatidae,NA,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",100,NA,crown
28586,NA,Dentary_LDR,8.641,41229,1E,172.5,170,175,2D8,lizard,Scincidae,Scincinae,dentary,1,1R,"unicuspid, striated crowns",100,NA,crown
28589,NA,Frontal_GL,5.897,41229,1E,172.5,170,175,2D8,lizard,Phrynosomatidae,Phrynosoma,frontal,1,NA,NA,75,NA,NA
28590,NA,Frontal_SW,1.739,41229,1E,172.5,170,175,2D8,lizard,Pleurodonta cf. Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28591,NA,Frontal_GL,4.106,41229,1E,172.5,170,175,2D8,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28591,NA,Frontal_SW,0.982,41229,1E,172.5,170,175,2D8,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28594,NA,Maxilla_LDR,6.751,41229,1E,172.5,170,175,2D8,lizard,Scincidae,Scincinae,maxilla,1,1R,"unicuspid, striated crowns",100,NA,none
28610,NA,Dentary_LDR,7.241,41229,1A,177.5,175,180,2D9,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,NA,crown
28612,NA,Dentary_LDR,8.015,41229,1A,177.5,175,180,2D9,lizard,Scincidae,Scincinae,dentary,1,1R,"unicuspid, striated crowns",75,NA,none
28613,NA,Dentary_LDR,7.811,41229,1A,177.5,175,180,2D9,lizard,Scincidae,Scincinae,dentary,1,1L,eroded crown and some tooth shafts,75,NA,shaft
28614,NA,Frontal_PW,4.08,41229,1A,177.5,175,180,2D9,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28614,NA,Frontal_SW,1.089,41229,1A,177.5,175,180,2D9,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28614,NA,Frontal_GL,4.523,41229,1A,177.5,175,180,2D9,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28615,NA,Frontal_GL,4.534,41229,1A,177.5,175,180,2D9,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28615,NA,Frontal_SW,1.151,41229,1A,177.5,175,180,2D9,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28618,NA,Maxilla_LDR,5.119,41229,1A,177.5,175,180,2D9,lizard,Phrynosomatidae,NA,maxilla,1,1R,"tricuspid, slightly eroded tooth crowns",75,NA,crown
28622,NA,Dentary_LDR,7.552,41229,1D/E,177.5,175,180,2D9,lizard,Anguidae,Ophisaurus,dentary,1,1R,"unicuspid, recurved teeth, small su pr",100,NA,none
28623,NA,Dentary_LDR,5.801,41229,1D/E,177.5,175,180,2D9,lizard,Phrynosomatidae,NA,dentary,1,1L,"tricuspid,  eroded tooth crowns",75,NA,crown
28626,NA,Dentary_LDR,6.879,41229,1D/E,177.5,175,180,2D9,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",100,NA,crown
28627,NA,Dentary_LDR,6.168,41229,1D/E,177.5,175,180,2D9,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",100,NA,crown
28628,NA,Dentary_LDR,5.395,41229,1D/E,177.5,175,180,2D9,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,NA,crown
28631,NA,Dentary_LDR,8.156,41229,1D/E,177.5,175,180,2D9,lizard,Scincidae,Scincinae,dentary,1,1L,"unicuspid, striated crowns, dark coloration",100,NA,none
28632,NA,Dentary_LDR,9.54,41229,1D/E,177.5,175,180,2D9,lizard,Scincidae,Scincinae,dentary,1,1L,"unicuspid, striated crowns",75,NA,none
28638,NA,Maxilla_LDR,7.143,41229,1D/E,177.5,175,180,2D9,lizard,Crotaphytidae,NA,maxilla,1,1L,"wide teeth, tricuspid",75,NA,crown
28640,NA,Maxilla_LDR,6.208,41229,1D/E,177.5,175,180,2D9,lizard,Crotaphytidae,NA,maxilla,1,1L,"wide teeth, tricuspid",75,NA,crown
28649,NA,Articular_WR,2.43,41229,1D/E,177.5,175,180,2D9,lizard,Scincidae,Scincinae,surangular_articular,1,1L,NA,100,NA,NA
28653,NA,Dentary_LDR,10.154,41229,1A,182.5,180,185,2D10,lizard,Crotaphytidae,NA,dentary,1,1L,"wide teeth, tricuspid",75,NA,crown
28654,NA,Dentary_LDR,6.486,41229,1A,182.5,180,185,2D10,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",100,NA,crown
28656,NA,Frontal_GL,4.619,41229,1A,182.5,180,185,2D10,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28656,NA,Frontal_PW,4.726,41229,1A,182.5,180,185,2D10,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28656,NA,Frontal_SW,1.235,41229,1A,182.5,180,185,2D10,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28657,NA,Frontal_SW,1.354,41229,1A,182.5,180,185,2D10,lizard,Pleurodonta cf. Crotaphytidae,NA,frontal,1,NA,NA,100,NA,NA
28657,NA,Frontal_PW,5.569,41229,1A,182.5,180,185,2D10,lizard,Pleurodonta cf. Crotaphytidae,NA,frontal,1,NA,NA,100,NA,NA
28678,NA,Dentary_LDR,9.175,41229,1E,182.5,180,185,2D10,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1R,"closed mk, no tubercle",100,NA,none
28679,NA,Maxilla_LDR,7.123,41229,1E,182.5,180,185,2D10,lizard,Anguidae,Ophisaurus,maxilla,1,1L,"unicuspid, recurved teeth",100,NA,none
28680,NA,Maxilla_LDR,6.886,41229,1E,182.5,180,185,2D10,lizard,Scincidae,Scincinae,maxilla,1,1L,"unicuspid, striated crowns",75,NA,none
28687,NA,Frontal_GL,6.319,41229,1B,187.5,185,190,2D12,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28687,NA,Frontal_SW,1.292,41229,1B,187.5,185,190,2D12,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28702,NA,Dentary_LDR,6.247,41229,1C,192.5,190,195,2D13,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,NA,crown
28704,NA,Maxilla_LDR,6.76,41229,1C,192.5,190,195,2D13,lizard,Phrynosomatidae,NA,maxilla,1,1L,"tricuspid,  eroded tooth crowns",100,NA,crown
28708,NA,Frontal_GL,5.249,41229,1D/E,192.5,190,195,2D13,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28708,NA,Frontal_SW,1.125,41229,1D/E,192.5,190,195,2D13,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28709,NA,Parietal_GW,4.639,41229,1D/E,192.5,190,195,2D13,lizard,Scincidae,Scincinae,parietal,1,NA,NA,75,NA,NA
28709,NA,Parietal_GL,4.711,41229,1D/E,192.5,190,195,2D13,lizard,Scincidae,Scincinae,parietal,1,NA,NA,75,NA,NA
28728,NA,Maxilla_LDR,6.962,41229,1C,197.5,195,200,2D15,lizard,Anguidae,Ophisaurus,maxilla,1,1R,"unicuspid, recurved teeth",100,NA,none
28729,NA,Parietal_GL,3.292,41229,1C,197.5,195,200,2D15,lizard,Phrynosomatidae,NA,parietal,1,NA,NA,100,NA,NA
28729,NA,Parietal_GW,4.794,41229,1C,197.5,195,200,2D15,lizard,Phrynosomatidae,NA,parietal,1,NA,NA,100,NA,NA
28731,NA,Dentary_LDR,7.613,41229,1C,197.5,195,200,2D15,lizard,Phrynosomatidae,NA,dentary,1,1R,"unicuspid,eroded tooth crowns and shafts and bone",75,NA,shaft
28736,NA,Dentary_LDR,5.144,41229,1D/E,197.5,195,200,2D15,lizard,Phrynosomatidae,cf. Phrynosoma,dentary,1,1L,no teeth preserved,75,NA,NA
28737,NA,Frontal_GL,7.082,41229,1D/E,197.5,195,200,2D15,lizard,Anguidae,Ophisaurus,frontal,1,1R,NA,100,NA,NA
28738,NA,Frontal_GL,5.597,41229,1D/E,197.5,195,200,2D15,lizard,Phrynosomatidae,NA,frontal,2,NA,NA,100,NA,NA
28738,NA,Frontal_PW,5.581,41229,1D/E,197.5,195,200,2D15,lizard,Phrynosomatidae,NA,frontal,2,NA,NA,100,NA,NA
28738,NA,Frontal_SW,1.338,41229,1D/E,197.5,195,200,2D15,lizard,Phrynosomatidae,NA,frontal,2,NA,NA,100,NA,NA
28739,NA,Frontal_GL,5.511,41229,1D/E,197.5,195,200,2D15,lizard,Phrynosomatidae,NA,frontal,2,NA,NA,100,NA,NA
28739,NA,Frontal_SW,1.215,41229,1D/E,197.5,195,200,2D15,lizard,Phrynosomatidae,NA,frontal,2,NA,NA,100,NA,NA
28740,NA,Parietal_GL,3.789,41229,1D/E,197.5,195,200,2D15,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,parietal,1,NA,NA,75,NA,NA
28740,NA,Parietal_GW,7.305,41229,1D/E,197.5,195,200,2D15,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,parietal,1,NA,NA,75,NA,NA
28744,NA,Dentary_LDR,8.468,41229,1C,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1R,"closed mk, no tubercle",100,NA,none
28752,NA,Dentary_LDR,6.194,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"closed mk, no tubercle",75,NA,none
28755,NA,Dentary_LDR,7.499,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1R,"erosion creates tricuspid illusion, closed mk, no tubercle",100,NA,crown
28759,NA,Dentary_LDR,7.627,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",100,NA,crown
28762,NA,Dentary_LDR,7.312,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,dentary,1,1L,"tricuspid,  eroded tooth crowns",75,NA,crown
28763,NA,Dentary_LDR,7.636,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,dentary,1,1L,"tricuspid,  eroded tooth crowns",75,NA,crown
28764,NA,Dentary_LDR,11.789,41229,1D/E,202.5,200,205,2.00E+01,lizard,Crotaphytidae,NA,dentary,1,1R,"wide teeth, tricuspid",75,NA,crown
28766,NA,Dentary_LDR,6.722,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",100,NA,crown
28774,NA,Dentary_LDR,7.234,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",100,NA,crown
28782,NA,Dentary_LDR,7.091,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,75,NA,crown
28787,NA,Dentary_LDR,6.457,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,100,NA,shaft
28790,NA,Dentary_LDR,7.104,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,75,NA,crown
28799,NA,Frontal_GL,6.937,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,Phrynosoma,frontal,1,NA,NA,100,NA,NA
28799,NA,Frontal_SW,2.421,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,Phrynosoma,frontal,1,NA,NA,100,NA,NA
28800,NA,Frontal_GL,8.132,41229,1D/E,202.5,200,205,2.00E+01,lizard,Crotaphytidae,NA,frontal,1,NA,NA,100,NA,NA
28800,NA,Frontal_SW,1.322,41229,1D/E,202.5,200,205,2.00E+01,lizard,Crotaphytidae,NA,frontal,1,NA,NA,100,NA,NA
28801,NA,Frontal_GL,4.733,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28801,NA,Frontal_PW,5.339,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28801,NA,Frontal_SW,0.962,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28802,NA,Frontal_GL,4.688,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28802,NA,Frontal_SW,1.136,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28804,NA,Frontal_GL,4.198,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28804,NA,Frontal_SW,0.821,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28805,NA,Frontal_GL,5.489,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28805,NA,Frontal_SW,1.233,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28807,NA,Frontal_GL,3.885,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28807,NA,Frontal_PW,4.009,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28807,NA,Frontal_SW,0.832,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28809,NA,Frontal_GL,4.881,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28809,NA,Frontal_SW,1.041,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28810,NA,Frontal_GL,5.215,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28810,NA,Frontal_SW,1.158,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28811,NA,Frontal_GL,5.542,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28811,NA,Frontal_SW,0.981,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28812,NA,Frontal_GL,4.461,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28812,NA,Frontal_PW,4.288,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28812,NA,Frontal_SW,1.094,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28825,NA,Maxilla_LDR,6.269,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,maxilla,1,1R,NA,100,Yes,crown
28826,NA,Maxilla_LDR,4.439,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,maxilla,1,1L,"tricuspid, slightly eroded tooth crowns",100,NA,crown
28836,NA,Maxilla_LDR,5.039,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,maxilla,1,1L,NA,100,NA,crown
28840,NA,Maxilla_LDR,5.287,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,maxilla,1,1R,NA,75,NA,crown
28844,NA,Maxilla_LDR,4.798,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,maxilla,1,1R,NA,100,NA,none
28854,NA,Parietal_GL,3.194,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,parietal,1,NA,NA,75,NA,NA
28854,NA,Parietal_GW,4.176,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,NA,parietal,1,NA,NA,75,NA,NA
28867,NA,Quadrate_GH,4.736,41229,1D/E,202.5,200,205,2.00E+01,lizard,Scincidae,Scincinae,quadrate,1,NA,NA,100,NA,NA
28878,NA,Articular_WR,2.307,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,Morphotype B,surangular_articular,1,1L,NA,75,NA,NA
28879,NA,Articular_WR,2.381,41229,1D/E,202.5,200,205,2.00E+01,lizard,Phrynosomatidae,Morphotype A,surangular_articular,1,1L,NA,75,NA,NA
28887,NA,Dentary_LDR,7.686,41229,1C,207.5,205,210,2.00E+03,lizard,Anguidae,Ophisaurus,dentary,1,1R,"unicuspid, slightly eroded crowns",75,NA,crown
28896,NA,Dentary_LDR,8.484,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"burned, closed mk, no tubercle",100,NA,none
28897,NA,Dentary_LDR,7.431,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"burned, closed mk, no tubercle",75,NA,none
28900,NA,Dentary_LDR,6.497,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,crown
28901,NA,Dentary_LDR,7.536,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,dentary,1,1L,"missing teeth, some ant teeth bases",75,NA,shaft
28903,NA,Dentary_LDR,7.481,41229,1D/E,207.5,205,210,2.00E+03,lizard,Crotaphytidae,NA,dentary,1,1L,"wide teeth, tricuspid",75,NA,crown
28907,NA,Dentary_LDR,5.743,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,dentary,1,1L,burned,75,NA,crown
28910,NA,Dentary_LDR,6.367,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,dentary,1,1R,"unicuspid,  slightly eroded crowns",100,NA,crown
28912,NA,Dentary_LDR,5.376,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,dentary,1,1R,"unicuspid,  slightly eroded crowns",100,NA,shaft
28913,NA,Dentary_LDR,6.913,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,NA,shaft
28914,NA,Dentary_LDR,6.339,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,NA,crown
28917,NA,Dentary_LDR,6.657,41229,1D/E,207.5,205,210,2.00E+03,lizard,Crotaphytidae,NA,dentary,1,1R,"wide teeth, tricuspid",75,NA,crown
28918,NA,Dentary_LDR,7.824,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,NA,crown
28919,NA,Dentary_LDR,5.373,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,dentary,1,1R,"tricuspid, slightly eroded tooth crowns",75,NA,crown
28921,NA,Dentary_LDR,8.556,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,dentary,1,1R,eroded crown and some tooth shafts,75,NA,shaft
28929,NA,Frontal_GL,4.024,41229,1D/E,207.5,205,210,2.00E+03,lizard,Scincidae,Scincinae,frontal,1,1L,NA,100,NA,NA
28930,NA,Frontal_GL,4.917,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Phrynosoma,frontal,1,NA,pitted bone,75,NA,NA
28930,NA,Frontal_SW,1.946,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,Phrynosoma,frontal,1,NA,pitted bone,75,NA,NA
28935,NA,Frontal_GL,5.696,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28935,NA,Frontal_SW,1.159,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28936,NA,Frontal_PW,4.034,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28936,NA,Frontal_SW,0.877,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28937,NA,Frontal_GL,5.101,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28937,NA,Frontal_SW,1.194,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
28938,NA,Frontal_GL,5.37,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28938,NA,Frontal_PW,5.367,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28938,NA,Frontal_SW,1.17,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28939,NA,Frontal_GL,5.365,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28939,NA,Frontal_PW,5.682,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28939,NA,Frontal_SW,1.234,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28940,NA,Frontal_GL,4.798,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28940,NA,Frontal_PW,4.599,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
28940,NA,Frontal_SW,0.923,41229,1D/E,207.5,205,210,2.00E+03,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
