Locality_Num,Catalogue_Num,Pit,Level_mean,Level_min,Level_max,Drawer,Higher_Classification,Family,MS_classification,Element,NISP,Details,Notes,Quadrant,GMM?,TeethCorrosion
41229,31389,1A,47.5,45,50,NA,lizard,Phrynosomatidae,Sceloporinae,premaxilla,1,,,100,,none
41229,31390,1A,47.5,45,50,NA,lizard,Phrynosomatidae,Phrynosoma,quadrate,1,1L,,75,,
41229,31391,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,pterygoid,2,"1L,1R",,50,,
41229,31392,1A,47.5,45,50,NA,lizard,,,pelvis,1,1R,,50,,
41229,31393,1A,47.5,45,50,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,jugal,1,1L,,100,,
41229,31394,1A,47.5,45,50,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,jugal,1,1R,,50,,
41229,31405,1A,87.5,85,90,NA,lizard,,,tooth bearing element,1,,medial striations on teeth,,,none
41229,31406,1A,87.5,85,90,NA,lizard,,,dentary,1,1L,,25,,shaft_crown
41229,31407,1A,87.5,85,90,NA,lizard,Crotaphytidae,,maxilla,1,1L,,25,,crown
41229,31410,1A,87.5,85,90,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,crown
41229,31411,1A,87.5,85,90,NA,lizard,,,vertebra,5,,,,,
41229,31412,1A,87.5,85,90,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,75,,shaft_crown
41229,31414,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,frontal,2,,,50,,
41229,31416,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,25,,crown
41229,31417,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,dentary,1,1R,,25,,shaft_crown
41229,31419,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,parietal,1,,,25,,
41229,31420,1A,42.5,40,45,NA,lizard,,,vertebra,4,,,,,
41229,31421,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,75,,crown
41229,31422,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,31426,1A,42.5,40,45,NA,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1R,,50,,none
41229,31429,1A,42.5,40,45,NA,lizard,,,dentary,1,1R,,50,,shaft
41229,31431,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,compound bone,1,1L,,75,,
41229,31432,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,75,,crown
41229,31434,1A,7.5,5,10,NA,lizard,Phrynosomatidae,,compound bone,1,1L,,75,,
41229,31437,1A,7.5,5,10,NA,lizard,,,vertebra,7,,,,,
41229,31438,1A,7.5,5,10,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1R,,75,,none
41229,31440,1A,7.5,5,10,NA,lizard,Phrynosomatidae,,dentary,1,1L,,100,,shaft_crown
41229,31441,1A,7.5,5,10,NA,lizard,Phrynosomatidae,,dentary,1,1L,,100,,crown
41229,31442,1A,7.5,5,10,NA,lizard,Phrynosomatidae,,dentary,1,1R,,25,,crown
41229,31443,1A,7.5,5,10,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31444,1A,7.5,5,10,NA,lizard,Phrynosomatidae,,pterygoid,1,1L,,50,,
41229,31445,1A,7.5,5,10,NA,lizard,Phrynosomatidae,,parietal,1,,,50,,
41229,31446,1A,7.5,5,10,NA,lizard,Anguidae,,osteoderm,1,,,,,
41229,31447,1A,7.5,5,10,NA,lizard,Phrynosomatidae,Phrynosoma,pterygoid,1,1R,,75,,
41229,31449,1A,7.5,5,10,NA,lizard,,,maxilla,1,1L,,25,,crown
41229,31450,1A,7.5,5,10,NA,lizard,Scincidae,,maxilla,1,1R,,100,,none
41229,31451,1A,7.5,5,10,NA,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,31453,1A,27.5,25,30,NA,lizard,Phrynosomatidae,,dentary,3,"2L,1R",,25,,crown
41229,31454,1A,27.5,25,30,NA,lizard,Teiidae,,dentary,1,1L,,25,,crown
41229,31461,1A,27.5,25,30,NA,lizard,,,femur,1,1L,,75,,
41229,31462,1A,27.5,25,30,NA,lizard,Phrynosomatidae,,parietal,1,,,50,,
41229,31464,1A,27.5,25,30,NA,lizard,,,vertebra,8,,,,,
41229,31465,1A,27.5,25,30,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,75,,crown
41229,31466,1A,27.5,25,30,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,shaft
41229,31467,1A,27.5,25,30,NA,lizard,Crotaphytidae,,ectopterygoid,1,1L,,100,,
41229,31468,1A,27.5,25,30,NA,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,31469,1A,27.5,25,30,NA,lizard,Teiidae,,dentary,1,1L,,75,,crown
41229,31471,1A,27.5,25,30,NA,lizard,Teiidae,,maxilla,1,1R,,50,,none
41229,31472,1A,27.5,25,30,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,25,,crown
41229,31473,1A,27.5,25,30,NA,lizard,,,ilium,1,1R,,100,,
41229,31474,1A,27.5,25,30,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1R,,100,,crown
41229,31475,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,dentary,2,2R,,25,,crown
41229,31476,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31477,1A,42.5,40,45,NA,lizard,,,maxilla,2,,,25,,shaft_crown
41229,31478,1A,42.5,40,45,NA,lizard,,,dentary,1,,,25,,shaft_crown
41229,31479,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,crown
41229,31480,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,dentary,1,,,25,,none
41229,31481,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,25,,shaft_crown
41229,31482,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,31483,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,jugal,1,1L,,100,,
41229,31484,1A,42.5,40,45,NA,lizard,,,pelvis,1,1L,,50,,
41229,31485,1A,42.5,40,45,NA,lizard,Phrynosomatidae,,dentary,1,1L,,100,,none
41229,31486,1A,42.5,40,45,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,squamosal,1,1R,,25,,
41229,31488,1A,72.5,70,75,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31491,1A,72.5,70,75,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,shaft_crown
41229,31492,1A,72.5,70,75,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,shaft
41229,31493,1A,72.5,70,75,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,100,,none
41229,31494,1A,72.5,70,75,NA,lizard,Scincidae,,dentary,1,1L,,100,,none
41229,31495,1A,72.5,70,75,NA,lizard,,,vertebra,11,,,,,
41229,31496,1A,72.5,70,75,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,crown
41229,31497,1A,72.5,70,75,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31498,1A,72.5,70,75,NA,lizard,Teiidae,,maxilla,1,1L,,75,,crown
41229,31499,1A,72.5,70,75,NA,lizard,Teiidae,,maxilla,1,1L,,25,,crown
41229,31500,1A,72.5,70,75,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,none
41229,31501,1A,72.5,70,75,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,shaft_crown
41229,31502,1A,72.5,70,75,NA,lizard,,,maxilla,1,1L,,25,,crown
41229,31504,1A,67.5,65,70,NA,lizard,,,vertebra,8,,,,,
41229,31506,1A,67.5,65,70,NA,lizard,Phrynosomatidae,,maxilla,3,3L,,50,,crown
41229,31507,1A,67.5,65,70,NA,lizard,,,maxilla,1,1R,,25,,crown
41229,31508,1A,67.5,65,70,NA,lizard,,,parietal,1,,,50,,
41229,31509,1A,67.5,65,70,NA,lizard,,,sphenoid,1,,,100,,
41229,31510,1A,67.5,65,70,NA,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,31512,1A,67.5,65,70,NA,lizard,Phrynosomatidae,,dentary,2,"1L,1R",,25,,crown
41229,31513,1A,67.5,65,70,NA,lizard,,,scapulocorocoid,1,1L,,50,,
41229,31514,1A,67.5,65,70,NA,lizard,,,scapulocorocoid,1,1R,,75,,
41229,31515,1A,67.5,65,70,NA,lizard,Phrynosomatidae,,dentary,1,1R,,75,,shaft_crown
41229,31516,1A,67.5,65,70,NA,lizard,,,ilium,1,1L,,100,,
41229,31518,1A,67.5,65,70,NA,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,31519,1A,67.5,65,70,NA,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,31520,1A,67.5,65,70,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,jugal,1,1R,,75,,
41229,31521,1A,67.5,65,70,NA,lizard,,,femur,1,1R,,75,,
41229,31522,1A,67.5,65,70,NA,lizard,Phrynosomatidae,Phrynosoma,horn,1,,,,,
41229,31523,1A,67.5,65,70,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,100,,crown
41229,31525,1A,52.5,50,55,NA,lizard,,,vertebra,11,,,,,
41229,31526,1A,52.5,50,55,NA,lizard,Phrynosomatidae,cf. Sceloporinae,postorbital,2,"1L,1R",,100,,
41229,31527,1A,52.5,50,55,NA,lizard,Phrynosomatidae,cf. Sceloporinae,postorbital,1,1L,,75,,
41229,31528,1A,52.5,50,55,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,50,,crown
41229,31529,1A,52.5,50,55,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,crown
41229,31530,1A,52.5,50,55,NA,lizard,,,maxilla,1,1R,,50,,crown
41229,31531,1A,52.5,50,55,NA,lizard,Phrynosomatidae,,dentary,1,1L,,25,,crown
41229,31532,1A,52.5,50,55,NA,lizard,,,tooth bearing element,2,,,,,none
41229,31534,1A,52.5,50,55,NA,lizard,,,ilium,2,"1L,1R",,75,,
41229,31535,1A,52.5,50,55,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,31537,1A,52.5,50,55,NA,lizard,Phrynosomatidae,,frontal,3,,,50,,
41229,31538,1A,52.5,50,55,NA,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,31540,1A,52.5,50,55,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1L,,50,,none
41229,31542,1A,52.5,50,55,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,100,,crown
41229,31543,1A,52.5,50,55,NA,lizard,,,dentary,1,1L,healed fracture?,25,,shaft
41229,31546,1A,102.5,100,105,NA,lizard,Teiidae,,dentary,1,1L,,75,,crown
41229,31548,1A,102.5,100,105,NA,lizard,Phrynosomatidae,,dentary,1,1L,,25,,crown
41229,31549,1A,102.5,100,105,NA,lizard,,,vertebra,6,,,,,
41229,31550,1A,102.5,100,105,NA,lizard,Scincidae,,dentary,1,1L,,75,,none
41229,31551,1A,102.5,100,105,NA,lizard,Phrynosomatidae,,dentary,2,2L,,25,,crown
41229,31552,1A,102.5,100,105,NA,lizard,,,maxilla,1,1R,,25,,none
41229,31553,1A,102.5,100,105,NA,lizard,Phrynosomatidae,cf. Sceloporinae,postorbital,1,1L,,100,,
41229,31554,1A,102.5,100,105,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,100,,none
41229,31555,1A,102.5,100,105,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,none
41229,31557,1A,82.5,80,85,NA,lizard,,,vertebra,5,,,,,
41229,31559,1A,82.5,80,85,NA,lizard,Phrynosomatidae,,dentary,1,1L,,25,,crown
41229,31561,1A,82.5,80,85,NA,lizard,Teiidae,,dentary,1,1L,,100,,none
41229,31562,1A,82.5,80,85,NA,lizard,,,pelvis,1,1L,,75,,
41229,31563,1A,82.5,80,85,NA,lizard,Scincidae,,premaxilla,1,1R,,100,,none
41229,31567,1A,82.5,80,85,NA,lizard,Phrynosomatidae,,jugal,1,1L,,75,,
41229,31568,1A,82.5,80,85,NA,lizard,Phrynosomatidae,,compound bone,1,1R,,100,,
41229,31569,1A,82.5,80,85,NA,lizard,Phrynosomatidae,,pterygoid,1,1L,,100,,
41229,31571,1A,82.5,80,85,NA,lizard,Phrynosomatidae,,dentary,1,1R,,25,,crown
41229,31572,1A,82.5,80,85,NA,lizard,Teiidae,,maxilla,1,1R,,50,,none
41229,31573,1A,82.5,80,85,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31574,1A,82.5,80,85,NA,lizard,Phrynosomatidae,,dentary,1,1L,unicuspid?,100,,crown
41229,31575,1A,82.5,80,85,NA,lizard,Phrynosomatidae,,dentary,1,1R,,25,,crown
41229,31576,1A,82.5,80,85,NA,lizard,Teiidae,,ectopterygoid,1,1R,,75,,
41229,31577,1A,82.5,80,85,NA,lizard,Crotaphytidae,,squamosal,1,1L,,100,,
41229,31578,1B,42.5,40,45,NA,lizard,Phrynosomatidae,,dentary,3,3L,,50,,crown
41229,31579,1B,42.5,40,45,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1R,,50,,none
41229,31580,1B,42.5,40,45,NA,lizard,Phrynosomatidae,,dentary,1,1R,,25,,crown
41229,31581,1B,42.5,40,45,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31582,1B,42.5,40,45,NA,lizard,,,dentary,1,1L,,25,,none
41229,31583,1B,42.5,40,45,NA,lizard,Phrynosomatidae,,dentary,1,1L,,25,,crown
41229,31584,1B,42.5,40,45,NA,lizard,Scincidae,,dentary,1,1L,,50,,crown
41229,31585,1B,42.5,40,45,NA,lizard,Phrynosomatidae,,maxilla,2,"1L,1R",,75,,none
41229,31586,1B,42.5,40,45,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,50,,crown
41229,31587,1B,42.5,40,45,NA,lizard,Crotaphytidae,,maxilla,1,1R,,25,,none
41229,31588,1B,42.5,40,45,NA,lizard,cf. Anguidae,,maxilla,1,1L,,25,,crown
41229,31589,1B,42.5,40,45,NA,lizard,,,premaxilla,1,,,25,,crown
41229,31590,1B,127.5,125,130,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,shaft_crown
41229,31591,1B,127.5,125,130,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,none
41229,31592,1B,127.5,125,130,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31593,1B,127.5,125,130,NA,lizard,Phrynosomatidae,,dentary,1,1R,,75,,crown
41229,31594,1B,127.5,125,130,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31595,1B,127.5,125,130,NA,lizard,Phrynosomatidae,,dentary,2,1L,,25,,crown
41229,31596,1B,127.5,125,130,NA,lizard,Teiidae,,maxilla,1,1R,,50,,crown
41229,31597,1B,127.5,125,130,NA,lizard,cf. Phrynosomatidae,cf. Phrynosoma,maxilla,1,1R,,25,,crown
41229,31598,1B,127.5,125,130,NA,lizard,Crotaphytidae,,maxilla,1,1R,,25,,crown
41229,31599,1B,127.5,125,130,NA,lizard,Scincidae,,maxilla,1,1R,,100,,none
41229,31600,1B,127.5,125,130,NA,lizard,Scincidae,,maxilla,1,1L,,25,,crown
41229,31601,1B,127.5,125,130,NA,lizard,cf. Anguidae,,maxilla,1,1R,,25,,none
41229,31605,1B,127.5,125,130,NA,lizard,,,vertebra,3,,,,,
41229,31606,1B,127.5,125,130,NA,lizard,Phrynosomatidae,,compound bone,1,1R,,50,,
41229,31608,1B,127.5,125,130,NA,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,31609,1B,127.5,125,130,NA,lizard,,,frontal,1,,,50,,
41229,31610,1B,127.5,125,130,NA,lizard,Phrynosomatidae,,dentary,1,1R,,75,,crown
41229,31619,1 SE corner,220,,220,NA,lizard,Phrynosomatidae,,dentary,1,1R,,100,,crown
41229,31635,1B,62.5,60,65,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,none
41229,31636,1B,62.5,60,65,NA,lizard,Phrynosomatidae,,dentary,1,1R,,75,,crown
41229,31637,1B,62.5,60,65,NA,lizard,,,maxilla,2,"1L,1R",,25,,crown
41229,31638,1B,62.5,60,65,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,25,,none
41229,31640,1B,62.5,60,65,NA,lizard,,,vertebra,6,,,,,
41229,31643,1B,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31644,1B,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31645,1B,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31646,1B,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31647,1B,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31648,1B,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,2,"1L,1R",,25,,crown
41229,31649,1B,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31650,1B,57.5,55,60,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,crown
41229,31651,1B,57.5,55,60,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,75,,crown
41229,31652,1B,57.5,55,60,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,75,,crown
41229,31654,1B,57.5,55,60,NA,lizard,,,interclavicle,1,,,,,
41229,31656,1B,57.5,55,60,NA,lizard,,,vertebra,2,,,,,
41229,31657,1B,57.5,55,60,NA,lizard,,,tooth bearing element,1,,,,,
41229,31658,1B,92.5,90,95,NA,lizard,Teiidae,,dentary,1,1L,,100,,none
41229,31659,1B,92.5,90,95,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,50,,crown
41229,31660,1B,92.5,90,95,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,75,,crown
41229,31661,1B,92.5,90,95,NA,lizard,,,dentary,3,"1L,2R",,25,,shaft_crown
41229,31662,1B,92.5,90,95,NA,lizard,,,dentary,1,1R,,25,,crown
41229,31663,1B,92.5,90,95,NA,lizard,Phrynosomatidae,,dentary,1,1R,,75,,crown
41229,31664,1B,92.5,90,95,NA,lizard,Teiidae,,premaxilla,1,,,75,,crown
41229,31667,1B,92.5,90,95,NA,lizard,,,vertebra,3,,,,,
41229,31669,1B,92.5,90,95,NA,lizard,,,ulna,1,,,100,,
41229,31670,1B,27.5,25,30,NA,lizard,Phrynosomatidae,Sceloporinae,premaxilla,1,,,50,,none
41229,31671,1B,27.5,25,30,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,crown
41229,31672,1B,27.5,25,30,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31673,1B,27.5,25,30,NA,lizard,,,dentary,1,1L,,25,,crown
41229,31674,1B,27.5,25,30,NA,lizard,Crotaphytidae,,maxilla,1,1L,,25,,none
41229,31675,1B,27.5,25,30,NA,lizard,,,tooth bearing element,2,,,,,
41229,31676,1B,27.5,25,30,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,25,,crown
41229,31680,1B,27.5,25,30,NA,lizard,,,vertebra,26,,,,,
41229,31681,1B,22.5,20,25,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,50,,crown
41229,31682,1B,22.5,20,25,NA,lizard,,,dentary,4,"3L,1R",,25,,crown
41229,31683,1B,22.5,20,25,NA,lizard,,,maxilla,1,1R,,25,,crown
41229,31684,1B,22.5,20,25,NA,lizard,,,vertebra,7,,,,,
41229,31688,1B,67.5,65,70,NA,lizard,Phrynosomatidae,,compound bone,1,1L,,100,,
41229,31689,1B,67.5,65,70,NA,lizard,,,dentary,1,1L,,25,,crown
41229,31690,1B,67.5,65,70,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,50,,crown
41229,31691,1B,67.5,65,70,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31692,1B,67.5,65,70,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31693,1B,67.5,65,70,NA,lizard,Scincidae,,maxilla,1,1R,,50,,crown
41229,31694,1B,67.5,65,70,NA,lizard,,,dentary,1,1R,,25,,shaft_crown
41229,31695,1B,67.5,65,70,NA,lizard,,,dentary,1,1L,,50,,crown
41229,31696,1B,67.5,65,70,NA,lizard,,,dentary,1,1R,,25,,crown
41229,31697,1B,67.5,65,70,NA,lizard,,,maxilla,1,1R,,50,,crown
41229,31698,1B,67.5,65,70,NA,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,31701,1B,67.5,65,70,NA,lizard,Phrynosomatidae,Sceloporinae,premaxilla,1,,,75,,
41229,31703,1B,67.5,65,70,NA,lizard,,,vertebra,10,,,,,
41229,31704,1B,72.5,70,75,NA,lizard,Anguidae,cf. Ophisaurus,premaxilla,1,,,50,,none
41229,31705,1B,72.5,70,75,NA,lizard,Phrynosomatidae,,dentary,1,1L,healed fracture?,50,,crown
41229,31706,1B,72.5,70,75,NA,lizard,,,dentary,1,1L,,25,,shaft_crown
41229,31707,1B,72.5,70,75,NA,lizard,,,maxilla,1,1L,,25,,crown
41229,31708,1B,72.5,70,75,NA,lizard,Phrynosomatidae,,dentary,2,"1L,1R",,50,,crown
41229,31709,1B,72.5,70,75,NA,lizard,,,dentary,1,1R,,25,,crown
41229,31710,1B,72.5,70,75,NA,lizard,,,tooth bearing element,2,,,,,crown
41229,31711,1B,72.5,70,75,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31712,1B,72.5,70,75,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,100,,none
41229,31713,1B,72.5,70,75,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,none
41229,31714,1B,72.5,70,75,NA,lizard,Phrynosomatidae,,dentary,1,1L,,100,,shaft_crown
41229,31720,1B,72.5,70,75,NA,lizard,,,vertebra,9,,,,,
41229,31721,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,quadrate,1,1R,,100,,
41229,31722,1B,52.5,50,55,NA,lizard,cf. Phrynosomatidae,,premaxilla,1,,,100,,
41229,31723,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,31724,1B,52.5,50,55,NA,lizard,,,maxilla,1,1L,,75,,shaft_crown
41229,31725,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,31726,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31727,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31728,1B,52.5,50,55,NA,lizard,Scincidae,,dentary,1,1R,,50,,none
41229,31729,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31730,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,dentary,1,1R,,25,,shaft_crown
41229,31731,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31732,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,shaft_crown
41229,31733,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,dentary,1,1L,,25,,shaft_crown
41229,31734,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,50,,crown
41229,31735,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,crown
41229,31736,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,25,,shaft_crown
41229,31737,1B,52.5,50,55,NA,lizard,Phrynosomatidae,,maxilla,1,,,25,,crown
41229,31738,1B,52.5,50,55,NA,lizard,,,tooth bearing element,5,,,,,crown
41229,31739,1B,52.5,50,55,NA,lizard,Crotaphytidae,,dentary,1,,,25,,none
41229,31746,1B,52.5,50,55,NA,lizard,,,vertebra,4,,,,,
41229,31747,1B,77.5,75,80,NA,lizard,Phrynosomatidae,,dentary,1,1R,,100,,none
41229,31748,1B,77.5,75,80,NA,lizard,Phrynosomatidae,,dentary,1,1R,,25,,none
41229,31749,1B,77.5,75,80,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31750,1B,77.5,75,80,NA,lizard,,,maxilla,2,2L,,25,,crown
41229,31751,1B,77.5,75,80,NA,lizard,Pleurodonta,,maxilla,1,1R,,25,,crown
41229,31752,1B,77.5,75,80,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,100,,crown
41229,31753,1B,77.5,75,80,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,75,,crown
41229,31754,1B,77.5,75,80,NA,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1R,,75,,crown
41229,31755,1B,77.5,75,80,NA,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,31761,1B,77.5,75,80,NA,lizard,,,vertebra,11,,,,,
41229,31762,1B,112.5,110,115,NA,lizard,,,tooth bearing element,3,,,,,shaft_crown
41229,31763,1B,112.5,110,115,NA,lizard,Phrynosomatidae,,dentary,2,,,25,,none
41229,31764,1B,112.5,110,115,NA,lizard,cf. Anguidae,,dentary,1,1R,,50,,none
41229,31765,1B,112.5,110,115,NA,lizard,Teiidae,,dentary,1,1R,,25,,crown
41229,31766,1B,112.5,110,115,NA,lizard,Phrynosomatidae,Urosaurus,dentary,1,1R,,100,,none
41229,31767,1B,112.5,110,115,NA,lizard,,,dentary,1,1R,,25,,crown
41229,31768,1B,112.5,110,115,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,none
41229,31769,1B,112.5,110,115,NA,lizard,Phrynosomatidae,,dentary,1,1L,,25,,crown
41229,31774,1B,112.5,110,115,NA,lizard,,,vertebra,11,,,,,
41229,31776,1B,132.5,130,135,NA,lizard,Phrynosomatidae,,dentary,1,1L,,100,,none
41229,31777,1B,132.5,130,135,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,75,,crown
41229,31778,1B,132.5,130,135,NA,lizard,,,maxilla,1,1L,,75,,crown
41229,31779,1B,132.5,130,135,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,75,,crown
41229,31780,1B,132.5,130,135,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,75,,crown
41229,31781,1B,132.5,130,135,NA,lizard,Teiidae,,dentary,1,1L,,25,,crown
41229,31782,1B,132.5,130,135,NA,lizard,Phrynosomatidae,Sceloporinae,premaxilla,1,,,100,,none
41229,31787,1B,192.5,190,195,NA,lizard,,,maxilla,1,1L,,25,,shaft_crown
41229,31790,1B,192.5,190,195,NA,lizard,,,vertebra,3,,,,,
41229,31792,1B,152.5,150,155,NA,lizard,Scincidae,,maxilla,1,1R,,25,,crown
41229,31793,1B,152.5,150,155,NA,lizard,Teiidae,,dentary,1,1L,,25,,none
41229,31794,1B,152.5,150,155,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31795,1B,152.5,150,155,NA,lizard,Teiidae,,dentary,1,1L,,100,,crown
41229,31796,1B,152.5,150,155,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31797,1B,152.5,150,155,NA,lizard,,,maxilla,1,1L,,75,,crown
41229,31798,1B,152.5,150,155,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,75,,crown
41229,31799,1B,152.5,150,155,NA,lizard,Phrynosomatidae,Phrynosoma,dentary,1,1L,,25,,crown
41229,31800,1B,152.5,150,155,NA,lizard,,,maxilla,1,1R,,25,,crown
